2015-03-01 00:10:28,118.244.228.205,GET,/wap/info.asp,id=12497&page=4,66.249.65.143,Mozilla,2,0,200,0,0,529
2015-03-01 00:25:14,118.244.228.205,GET,/wap/info.asp,id=12606,66.249.65.143,Mozilla,2,0,200,0,0,218
2015-03-01 00:39:55,118.244.228.205,GET,/wap/info.asp,id=12422&page=2,66.249.65.143,Mozilla,2,0,200,0,0,540
2015-03-01 00:41:59,118.244.228.205,GET,/wap/lastread.asp,comicId=12430&chapterId=143057&_=1423008000000,66.249.65.147,Mozilla,2,0,200,0,0,332
2015-03-01 00:41:59,118.244.228.205,GET,/wap/init.asp,comicId=12430&chapterId=143057&_=1423008000000,66.249.65.147,Mozilla,2,0,200,0,0,326
2015-03-01 00:42:01,118.244.228.205,GET,/wap/load.asp,comicId=12430&chapterId=143057&imageId=3&_=1423008000000,66.249.65.143,Mozilla,2,0,200,0,0,273
2015-03-01 00:42:01,118.244.228.205,GET,/wap/load.asp,comicId=12430&chapterId=143057&imageId=1&_=1423008000000,66.249.65.143,Mozilla,2,0,200,0,0,279
2015-03-01 00:42:02,118.244.228.205,GET,/wap/load.asp,comicId=12430&chapterId=143057&imageId=2&_=1423008000000,66.249.65.143,Mozilla,2,0,200,0,0,267
2015-03-01 00:42:02,118.244.228.205,GET,/wap/load.asp,comicId=12430&chapterId=143057&imageId=0&_=1423008000000,66.249.65.143,Mozilla,2,0,200,0,0,257
2015-03-01 00:54:34,118.244.228.205,GET,/wap/info.asp,id=12601,66.249.65.147,Mozilla,2,0,200,0,0,524
2015-03-01 00:56:04,118.244.228.205,GET,/wap/read.asp,chapterId=135844&comicId=12489,66.249.65.147,Mozilla,2,0,200,0,0,352
2015-03-01 01:09:40,118.244.228.205,GET,/wap/info.asp,id=12504&page=6,66.249.65.163,Mozilla,1,1,200,0,0,536
2015-03-01 01:10:17,118.244.228.205,GET,/wap/info.asp,id=12654&page=9,66.249.65.147,Mozilla,2,0,200,0,0,502
2015-03-01 01:11:42,118.244.228.205,GET,/wap/read.asp,chapterId=142997&comicId=12654,66.249.65.143,Mozilla,2,0,200,0,0,335
2015-03-01 01:24:47,118.244.228.205,GET,/wap/info.asp,id=12384&page=3,66.249.65.147,Mozilla,2,0,200,0,0,507
2015-03-01 01:34:53,118.244.228.205,GET,/wap/init.asp,comicId=12410&chapterId=143106&_=1423008000000,66.249.65.151,Mozilla,2,0,200,0,0,261
2015-03-01 01:34:54,118.244.228.205,GET,/wap/lastread.asp,comicId=12410&chapterId=143106&_=1423008000000,66.249.65.147,Mozilla,2,0,200,0,0,265
2015-03-01 01:34:54,118.244.228.205,GET,/wap/load.asp,comicId=12410&chapterId=143106&imageId=1&_=1423008000000,66.249.65.151,Mozilla,2,0,200,0,0,276
2015-03-01 01:34:55,118.244.228.205,GET,/wap/load.asp,comicId=12410&chapterId=143106&imageId=0&_=1423008000000,66.249.65.143,Mozilla,2,0,200,0,0,263
2015-03-01 01:34:55,118.244.228.205,GET,/wap/load.asp,comicId=12410&chapterId=143106&imageId=2&_=1423008000000,66.249.65.147,Mozilla,2,0,200,0,0,275
2015-03-01 01:34:56,118.244.228.205,GET,/wap/load.asp,comicId=12410&chapterId=143106&imageId=3&_=1423008000000,66.249.65.143,Mozilla,2,0,200,0,0,283
2015-03-01 01:37:42,118.244.228.205,GET,/wap/info.asp,id=12410&page=16,66.249.65.143,Mozilla,2,0,200,0,0,620
2015-03-01 01:45:34,118.244.228.205,GET,/wap/init.asp,comicId=12659&chapterId=143240&_=1423008000000,66.249.65.151,Mozilla,2,0,200,0,0,298
